mean_fg_dice,ema_fg_dice,dice_per_class_or_region,train_losses,val_losses,lrs,epoch_start_timestamps,epoch_end_timestamps,Epoch
0.5618598094313055,0.5618598094313055,[0.5618598094313055],-0.22109236,-0.35262233,0.01,1730730459.7497141,1730730519.9076629,0
0.6837417679251199,0.574048005280687,[0.6837417679251199],-0.4494812,-0.4642927,0.009990999549834914,1730730521.018034,1730730541.187146,1
0.6535120237994593,0.5819944071325642,[0.6535120237994593],-0.53474855,-0.51003015,0.009981998198678612,1730730542.4373844,1730730562.5457025,2
0.6853547226552785,0.5923304386848356,[0.6853547226552785],-0.5827156,-0.49637628,0.009972995945537971,1730730563.8720267,1730730584.1641474,3
0.7610392185427707,0.6092013166706292,[0.7610392185427707],-0.60409653,-0.60441303,0.00996399278941777,1730730585.4652605,1730730605.8400147,4
0.8105074364040034,0.6293319286439666,[0.8105074364040034],-0.65076894,-0.66787124,0.00995498872932069,1730730607.245429,1730730627.920348,5
0.7432747858681218,0.6407262143663821,[0.7432747858681218],-0.6811283,-0.58751714,0.009945983764247315,1730730629.2872357,1730730649.8101542,6
0.7590260838093432,0.6525562013106783,[0.7590260838093432],-0.6756919,-0.5779097,0.009936977893196107,1730730651.2255545,1730730671.5760965,7
0.7841028073663869,0.6657108619162492,[0.7841028073663869],-0.6497347,-0.61078566,0.009927971115163414,1730730673.6538782,1730730693.927235,8
0.8572177471392862,0.6848615504385529,[0.8572177471392862],-0.7154934,-0.72151977,0.009918963429143463,1730730695.3166862,1730730715.9232101,9
0.8632285997815503,0.7026982553728527,[0.8632285997815503],-0.70194703,-0.75664383,0.009909954834128341,1730730717.2808223,1730730737.65386,10
0.7946153502769865,0.7118899648632662,[0.7946153502769865],-0.7365371,-0.64152664,0.00990094532910801,1730730739.0407045,1730730760.0366917,11
0.8661018748255845,0.727311155859498,[0.8661018748255845],-0.7540877,-0.76485854,0.00989193491307027,1730730761.3575258,1730730781.8949318,12
0.8254907657732703,0.7371291168508752,[0.8254907657732703],-0.78576285,-0.6804791,0.009882923585000784,1730730783.2904065,1730730803.8441796,13
