mean_fg_dice,ema_fg_dice,dice_per_class_or_region,train_losses,val_losses,lrs,epoch_start_timestamps,epoch_end_timestamps,Epoch
0.6412407877252283,0.6412407877252283,"[0.6454429078777311, 0.5316808529912064, 0.7465986023067475]",-0.21528965,-0.39154747,0.01,1730669356.2007515,1730669440.993379,0
0.6753658767950057,0.644653296632206,"[0.701793993854349, 0.5249727501510701, 0.7993308863795983]",-0.43633363,-0.47330615,0.009990999549834914,1730669442.3445325,1730669492.9269662,1
0.6922153063079198,0.6494094975997774,"[0.7192475069462182, 0.5800694750896727, 0.7773289368878684]",-0.48313653,-0.4703407,0.009981998198678612,1730669495.0311894,1730669549.8859634,2
0.6999848792755413,0.6544670357673538,"[0.6991383069288428, 0.5909070290037127, 0.8099093018940683]",-0.5227813,-0.48616603,0.009972995945537971,1730669552.0025246,1730669605.6158879,3
0.7211972921929403,0.6611400614099124,"[0.7614099544367245, 0.5868178770605631, 0.8153640450815334]",-0.5438612,-0.528887,0.00996399278941777,1730669607.5672507,1730669662.1449778,4
0.733667320654723,0.6683927873343934,"[0.7729308551063626, 0.6075216078800796, 0.8205494989777268]",-0.5666531,-0.56644267,0.00995498872932069,1730669664.7889125,1730669719.418828,5
0.7084818939307036,0.6724016979940245,"[0.7410431112622876, 0.5917286001306084, 0.7926739703992149]",-0.55355704,-0.5004309,0.009945983764247315,1730669721.9666438,1730669783.3166063,6
0.7377085076519609,0.6789323789598182,"[0.7549959521520091, 0.6404095034300615, 0.8177200673738124]",-0.5636613,-0.5351757,0.009936977893196107,1730669785.416302,1730669844.1475074,7
0.7448796126582264,0.6855271023296591,"[0.7980811613829973, 0.6213184330099472, 0.8152392435817346]",-0.58033216,-0.56972617,0.009927971115163414,1730669846.5260336,1730669902.6215937,8
0.7333471846803484,0.690309110564728,"[0.7981461909267463, 0.5763409654932657, 0.8255543976210331]",-0.597664,-0.5582576,0.009918963429143463,1730669904.9544425,1730669963.1754575,9
0.7339812917437246,0.6946763286826277,"[0.7868844660084479, 0.603400141099187, 0.8116592681235388]",-0.6058804,-0.5790994,0.009909954834128341,1730669965.327526,1730670024.0844142,10
0.761700272031158,0.7013787230174808,"[0.8030472002053021, 0.6448317064468787, 0.8372219094412933]",-0.6218558,-0.5909016,0.00990094532910801,1730670026.0418572,1730670081.625136,11
0.7408079791077062,0.7053216486265034,"[0.7876778383832775, 0.6155931256020363, 0.8191529733378047]",-0.60882086,-0.5706222,0.00989193491307027,1730670083.4394581,1730670140.7219496,12
0.763085048697311,0.7110979886335841,"[0.8016884266200582, 0.6437102782176246, 0.8438564412542501]",-0.6275276,-0.60401326,0.009882923585000784,1730670143.6408362,1730670197.5958898,13
0.748207929818539,0.7148089827520796,"[0.7822521370522086, 0.647785966090516, 0.8145856863128926]",-0.60817033,-0.5965384,0.00987391134388305,1730670199.4307778,1730670256.0520208,14
0.7567151776078708,0.7189996022376587,"[0.8105809037827258, 0.6080536012850298, 0.8515110277558567]",-0.62110204,-0.57538855,0.009864898188698403,1730670257.93941,1730670311.3584864,15
0.7298647903277556,0.7200861210466684,"[0.7836579268690802, 0.5860115681680766, 0.8199248759461099]",-0.63658947,-0.5697628,0.009855884118426006,1730670313.5175073,1730670369.4188268,16
0.7652858073373631,0.7246060896757378,"[0.8225141984041189, 0.6474372328882927, 0.8259059907196775]",-0.6295853,-0.6163234,0.00984686913204284,1730670371.9441018,1730670428.4401526,17
0.7384316955114837,0.7259886502593124,"[0.7814351737925349, 0.6389049013892066, 0.7949550113527091]",-0.6350789,-0.5749525,0.009837853228523706,1730670430.7689278,1730670482.5907946,18
0.7468955783891548,0.7280793430722966,"[0.7542527957979374, 0.6599078178545403, 0.8265261215149868]",-0.6236138,-0.5785486,0.009828836406841207,1730670484.560534,1730670540.315116,19
0.7765641076866473,0.7329278195337317,"[0.817667280138945, 0.6699076339641524, 0.8421174089568447]",-0.6334584,-0.5989273,0.009819818665965752,1730670542.3837593,1730670598.2860045,20
0.7547222556706167,0.7351072631474201,"[0.7907937319943367, 0.6360690819638454, 0.8373039530536679]",-0.63944167,-0.5871659,0.00981080000486554,1730670601.0638866,1730670655.8418634,21
0.7773376074797719,0.7393302975806554,"[0.7995649861648827, 0.7005980646867678, 0.831849771587665]",-0.6437246,-0.5890186,0.009801780422506557,1730670657.8423774,1730670713.8247645,22
0.7715230110386426,0.7425495689264542,"[0.8078457747635623, 0.6963071219308844, 0.8104161364214812]",-0.64973956,-0.6174692,0.009792759917852568,1730670716.3366418,1730670767.2754176,23
0.7516296771845283,0.7434575797522617,"[0.7955533999248986, 0.6378126190763854, 0.8215230125523012]",-0.64773905,-0.57387805,0.009783738489865112,1730670769.5875163,1730670824.345575,24
0.7800258138706931,0.7471144031641048,"[0.8152704951626525, 0.695268500031166, 0.8295384464182607]",-0.65872437,-0.61898774,0.009774716137503496,1730670826.6061156,1730670880.0118377,25
0.760255311971025,0.7484284940447969,"[0.8190240795937217, 0.637981818119935, 0.8237600381994183]",-0.63910943,-0.58670247,0.009765692859724779,1730670881.9730804,1730670940.9503145,26
0.7705691419711423,0.7506425588374315,"[0.818344421080799, 0.6470437061846834, 0.8463192986479443]",-0.6292677,-0.60174334,0.009756668655483776,1730670943.3721273,1730670999.1327052,27
0.7721741523762993,0.7527957181913183,"[0.8040287838624274, 0.6785563336146487, 0.8339373396518218]",-0.647756,-0.59076303,0.009747643523733043,1730671000.925389,1730671057.3945913,28
0.7743881905943134,0.7549549654316179,"[0.8034333597305253, 0.680044123194916, 0.8396870888574989]",-0.6236602,-0.60495543,0.009738617463422878,1730671059.3630006,1730671118.7757652,29
0.7778620277575334,0.7572456716642094,"[0.818618735059769, 0.6833961311889433, 0.8315712170238881]",-0.63405406,-0.64539343,0.009729590473501306,1730671121.3513634,1730671175.469421,30
0.7772866260570012,0.7592497671034886,"[0.8170902943573198, 0.6470481824928104, 0.8677214013208734]",-0.64617294,-0.6055254,0.009720562552914069,1730671177.4304445,1730671232.2321837,31
