timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-04T12:50:25,codecarbon,e7ff47c2-9312-491c-a8dd-af36df71dd29,51681.7941070369,2.2201086060237154,4.2957266565199014e-05,42.5,203.58689409277181,188.7586283683777,0.6101300721483947,2.5090211649931007,2.7086702775552194,5.827821514696719,Germany,DEU,,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.10.14,2.6.0,208,Intel(R) Xeon(R) Platinum 8470,1,1 x NVIDIA H100 PCIe,,,503.3563423156738,machine,N,1.0
