timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-04T00:26:59,codecarbon,06118a31-2aa9-4535-bf3f-e31d524f715e,6967.849291863153,0.2263044880809097,3.2478384448581764e-05,42.5,213.38269040541493,45.0,0.08225901064014268,0.4247295042277699,0.08706447917568731,0.5940529940436007,Germany,DEU,,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.10.14,2.6.0,48,Intel(R) Xeon(R) Platinum 8470,1,1 x NVIDIA H100 PCIe,,,120,machine,N,1.0
