run_id,config_id,o0_loss,budget,budget_used,total_wallclock_time,total_optimization_time,hp_config.aug_factor,hp_config.initial_lr,hp_config.loss_function,hp_config.lr_scheduler,hp_config.optimizer,hp_config.oversample_foreground_percent,hp_config.weight_decay,hp_config.momentum
0,0,0.10958638580882829,1000.0,1271.604938271606,252.66350173950195,0.6324207782745361,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1283.9506172839517,262.98568177223206,0.6697561740875244,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1296.2962962962974,274.3418791294098,0.7258520126342773,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1308.6419753086432,285.6723425388336,0.7700622081756592,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1320.987654320989,298.0321021080017,0.810950756072998,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1333.3333333333346,312.4221329689026,0.8544504642486572,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1345.6790123456803,323.76515769958496,0.9035730361938477,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1358.024691358026,335.12633538246155,0.9515948295593262,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1370.3703703703718,345.73505187034607,0.9985780715942383,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1382.7160493827175,356.0820143222809,1.0461764335632324,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1395.0617283950633,366.43884921073914,1.0933732986450195,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1407.407407407409,378.85041213035583,1.145902156829834,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1419.7530864197547,390.21219658851624,1.197854995727539,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1432.0987654321004,401.59301567077637,1.2537717819213867,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1444.4444444444462,410.9576828479767,1.3097362518310547,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1456.790123456792,420.32529163360596,1.3637986183166504,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1469.1358024691376,429.9632318019867,1.420428991317749,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1481.4814814814833,440.33160376548767,1.4759914875030518,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1493.827160493829,451.7291853427887,1.530397891998291,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1506.1728395061748,462.1256787776947,1.6108386516571045,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1518.5185185185205,473.5314121246338,1.6725218296051025,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1530.8641975308662,484.9329409599304,1.7377495765686035,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1543.209876543212,496.3437976837158,1.8025107383728027,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1555.5555555555577,508.79783964157104,1.8684718608856201,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1567.9012345679034,519.4591243267059,1.9302620887756348,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1580.2469135802492,530.8630414009094,1.994497537612915,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1592.5925925925949,543.3279101848602,2.0565216541290283,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1604.9382716049406,553.7502653598785,2.1311564445495605,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1617.2839506172863,565.1682524681091,2.2004237174987793,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1629.629629629632,577.6457874774933,2.2654318809509277,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1641.9753086419778,588.087384223938,2.333261728286743,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1654.3209876543235,600.5713045597076,2.405181646347046,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1666.6666666666692,611.0027196407318,2.475630521774292,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1679.012345679015,622.7735857963562,2.5517945289611816,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1691.3580246913607,632.2202868461609,2.6229350566864014,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1703.7037037037064,643.6759834289551,2.7003676891326904,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1716.0493827160522,654.1319143772125,2.790782928466797,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1728.3950617283979,666.656188249588,2.8703489303588867,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1740.7407407407436,677.1211769580841,2.9558117389678955,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1753.0864197530893,688.5894300937653,3.03644061088562,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1765.432098765435,700.0566000938416,3.1164209842681885,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1777.7777777777808,714.861659526825,3.1967544555664062,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1790.1234567901265,727.3975579738617,3.277416229248047,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1802.4691358024722,737.8736283779144,3.3646128177642822,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1814.814814814818,748.3650221824646,3.451857328414917,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1827.1604938271637,758.8503711223602,3.544731855392456,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1839.5061728395094,771.4252164363861,3.62835431098938,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1851.8518518518551,781.9148516654968,3.7179603576660156,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1864.1975308642009,792.3987917900085,3.808387517929077,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1876.5432098765466,805.2303869724274,3.895409345626831,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1888.8888888888923,816.7329516410828,3.9946107864379883,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1901.234567901238,828.2390105724335,4.085061550140381,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1913.5802469135838,839.7444150447845,4.17765736579895,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1925.9259259259295,851.2545757293701,4.270904779434204,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1938.2716049382752,865.8649415969849,4.36592173576355,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1950.617283950621,877.3834643363953,4.458813667297363,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1962.9629629629667,888.1642820835114,4.554473161697388,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1975.3086419753124,898.6829013824463,4.653818368911743,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,1987.6543209876581,911.2894127368927,4.7556188106536865,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
0,0,0.10958638580882829,1000.0,2000.0000000000039,921.8245949745178,4.856791973114014,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
82,7,0.10816939168860407,37.03703703703703,2037.0370370370408,932.3557164669037,4.961831569671631,0.6504664128826286,0.001822869029807343,DiceLoss,CosineAnnealingLR,AdamW,0.09394051075844168,0.0002012732142826837,0.7111541935713871
82,7,0.10816939168860407,37.03703703703703,2074.074074074078,942.8844740390778,5.061466932296753,0.6504664128826286,0.001822869029807343,DiceLoss,CosineAnnealingLR,AdamW,0.09394051075844168,0.0002012732142826837,0.7111541935713871
82,7,0.10816939168860407,37.03703703703703,2111.111111111115,954.4247195720673,5.159456014633179,0.6504664128826286,0.001822869029807343,DiceLoss,CosineAnnealingLR,AdamW,0.09394051075844168,0.0002012732142826837,0.7111541935713871
82,7,0.10816939168860407,37.03703703703703,2148.148148148152,965.1762828826904,5.222181081771851,0.6504664128826286,0.001822869029807343,DiceLoss,CosineAnnealingLR,AdamW,0.09394051075844168,0.0002012732142826837,0.7111541935713871
82,7,0.10816939168860407,37.03703703703703,2185.185185185189,977.7930955886841,5.291196346282959,0.6504664128826286,0.001822869029807343,DiceLoss,CosineAnnealingLR,AdamW,0.09394051075844168,0.0002012732142826837,0.7111541935713871
87,8,0.10783173510648607,37.03703703703703,2222.222222222226,989.3050796985626,5.35817289352417,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2259.2592592592628,999.8310995101929,5.425861597061157,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2296.2962962962997,1009.3422605991364,5.4884233474731445,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2333.3333333333367,1019.8649227619171,5.557608127593994,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2370.3703703703736,1031.3845646381378,5.625874757766724,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2407.4074074074106,1042.1342995166779,5.68996524810791,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2444.4444444444475,1056.7605285644531,5.7517571449279785,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2481.4814814814845,1065.281131029129,5.818177223205566,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2518.5185185185214,1075.8128328323364,5.8853583335876465,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2555.5555555555584,1087.3488461971283,5.954201936721802,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2592.5925925925953,1098.9007468223572,6.024530410766602,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2629.6296296296323,1109.4359817504883,6.0921430587768555,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2666.6666666666692,1122.097440481186,6.162530422210693,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2703.703703703706,1133.9111328125,6.2351531982421875,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2740.740740740743,1146.5801422595978,6.303452968597412,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2777.77777777778,1157.1739430427551,6.385529518127441,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2814.814814814817,1168.7580811977386,6.4559314250946045,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2851.851851851854,1182.4307193756104,6.534657001495361,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2888.888888888891,1193.0046050548553,6.606635570526123,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2925.925925925928,1202.5682117938995,6.685462236404419,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,2962.962962962965,1212.1247038841248,6.761607885360718,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
87,8,0.10783173510648607,37.03703703703703,3000.000000000002,1222.946926355362,7.082690477371216,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
109,8,0.10686512325945921,111.1111111111111,3111.111111111113,1234.532634973526,7.156661510467529,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
109,8,0.10686512325945921,111.1111111111111,3222.2222222222244,1246.1298100948334,7.237258195877075,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
109,8,0.10686512325945921,111.1111111111111,3333.3333333333358,1255.7011477947235,7.314326524734497,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
109,8,0.10686512325945921,111.1111111111111,3444.444444444447,1267.2964022159576,7.386401891708374,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
113,26,0.10633246726241648,111.1111111111111,3555.5555555555584,1278.8803935050964,7.4628801345825195,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,3666.6666666666697,1289.4861924648285,7.536149024963379,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,3777.777777777781,1299.4847598075867,7.612268924713135,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,3888.8888888888923,1311.0955986976624,7.6890459060668945,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,4000.0000000000036,1322.698710680008,7.759135723114014,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,4333.333333333337,1334.3264088630676,7.847441911697388,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,4666.66666666667,1345.9233224391937,7.920155763626099,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,5000.000000000003,1358.6439318656921,7.993595123291016,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6000.000000000003,1369.2521040439606,8.075141668319702,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6037.03703703704,1380.0914623737335,8.14335012435913,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6074.0740740740775,1390.6876339912415,8.216282606124878,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6111.111111111115,1401.3279728889465,8.302902460098267,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6148.148148148152,1410.9382841587067,8.374240398406982,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6185.18518518519,1422.5476553440094,8.44702672958374,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6222.222222222227,1433.185306072235,8.52753210067749,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6259.259259259265,1443.81378531456,8.611441850662231,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6296.296296296302,1455.4537127017975,8.691408395767212,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6333.333333333339,1468.4253685474396,8.769946575164795,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6370.370370370377,1479.0442690849304,8.843295812606812,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6407.407407407414,1491.7972338199615,8.920973300933838,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
113,26,0.10633246726241648,111.1111111111111,6444.444444444452,1503.4358098506927,8.99613094329834,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
