timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-04T18:50:26,codecarbon,241efd63-ded3-4b6d-ae61-d744b818e4bd,12202.96765305195,0.47334764845767346,3.878955201026774e-05,42.5,239.100430033234,45.0,0.14406216196796728,0.9460243426521942,0.1524588384896254,1.2425453431097873,Germany,DEU,,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.10.14,2.6.0,48,Intel(R) Xeon(R) Platinum 8470,1,1 x NVIDIA H100 PCIe,,,120,machine,N,1.0
