mean_fg_dice,ema_fg_dice,dice_per_class_or_region,train_losses,val_losses,lrs,epoch_start_timestamps,epoch_end_timestamps,Epoch
0.5217303841895236,0.5217303841895236,"[0.2992655905943487, 0.7441951777846983]",-0.19391568,-0.43800256,0.01,1730676287.044485,1730676343.1810296,0
0.6459772665370809,0.5341550724242793,"[0.5105148034477838, 0.781439729626378]",-0.41782588,-0.566365,0.009990999549834914,1730676344.6377852,1730676362.9726546,1
0.6556989845557817,0.5463094636374295,"[0.4928110406770516, 0.8185869284345118]",-0.5165191,-0.5766407,0.009981998198678612,1730676364.4811394,1730676382.6884122,2
0.7136302908276797,0.5630415463564545,"[0.5854426983314602, 0.8418178833238991]",-0.6102438,-0.6424738,0.009972995945537971,1730676384.2225149,1730676402.557968,3
0.6619157850641832,0.5729289702272274,"[0.5154675088133, 0.8083640613150664]",-0.6348594,-0.5894886,0.00996399278941777,1730676404.0956001,1730676422.567055,4
0.7100497261454064,0.5866410458190453,"[0.581548182859963, 0.8385512694308498]",-0.6622313,-0.6308069,0.00995498872932069,1730676424.7890375,1730676443.0874684,5
0.6544701755863864,0.5934239587957795,"[0.4543717415322998, 0.854568609640473]",-0.6718197,-0.5836147,0.009945983764247315,1730676444.5196521,1730676462.8220444,6
0.7314938818459291,0.6072309511007945,"[0.6028413694015381, 0.8601463942903202]",-0.7039447,-0.6656206,0.009936977893196107,1730676464.3506606,1730676482.4965732,7
0.7533757368970406,0.6218454296804191,"[0.6226755024832091, 0.8840759713108721]",-0.7153032,-0.68999445,0.009927971115163414,1730676484.0633588,1730676502.4106169,8
0.7186712044516794,0.6315280071575452,"[0.6012633322254537, 0.8360790766779052]",-0.72660035,-0.6491603,0.009918963429143463,1730676503.986642,1730676522.323904,9
0.7600860947575341,0.6443838159175441,"[0.6543730789190052, 0.8657991105960631]",-0.74199975,-0.70249116,0.009909954834128341,1730676523.8950703,1730676542.1495194,10
0.7412254168995367,0.6540679760157434,"[0.6104959040705704, 0.8719549297285031]",-0.73375005,-0.6755726,0.00990094532910801,1730676543.6006444,1730676561.7689936,11
0.7456742449901277,0.6632286029131819,"[0.6163827731273097, 0.8749657168529456]",-0.7472071,-0.6814531,0.00989193491307027,1730676563.242426,1730676581.799245,12
0.7524714737958211,0.6721528900014458,"[0.6296004062341315, 0.8753425413575109]",-0.7621023,-0.68925124,0.009882923585000784,1730676583.288591,1730676601.5625024,13
0.7535699652142858,0.6802945975227298,"[0.6261900756938604, 0.880949854734711]",-0.7737483,-0.695016,0.00987391134388305,1730676603.083169,1730676621.6484656,14
0.7473470810923357,0.6869998458796904,"[0.6230496332829479, 0.8716445289017234]",-0.7734601,-0.68164825,0.009864898188698403,1730676623.2016647,1730676641.692849,15
0.7420831553383007,0.6925081768255515,"[0.6093079968488291, 0.8748583138277725]",-0.77834284,-0.6656167,0.009855884118426006,1730676643.9529285,1730676662.675872,16
0.7587959703750726,0.6991369561805036,"[0.6386103600511335, 0.8789815806990118]",-0.7931718,-0.69342387,0.00984686913204284,1730676664.3340864,1730676682.9524398,17
0.7737856110395527,0.7066018216664085,"[0.6590528033047582, 0.8885184187743471]",-0.7934696,-0.7120531,0.009837853228523706,1730676684.5353897,1730676703.1623619,18
0.7674081181701363,0.7126824513167813,"[0.6501051774131216, 0.8847110589271511]",-0.80705875,-0.69871217,0.009828836406841207,1730676704.8855317,1730676723.495271,19
0.7633897602927506,0.7177531822143783,"[0.6454891657448971, 0.881290354840604]",-0.81009424,-0.7008692,0.009819818665965752,1730676726.1308231,1730676744.827311,20
0.7753719091452006,0.7235150549074606,"[0.6631022155985986, 0.8876416026918026]",-0.8083067,-0.7151083,0.00981080000486554,1730676746.3789325,1730676764.9101372,21
0.7800601205207609,0.7291695614687906,"[0.6709280085415392, 0.8891922324999827]",-0.8213923,-0.7186001,0.009801780422506557,1730676766.4583068,1730676785.2101421,22
0.7792981924672583,0.7341824245686374,"[0.6717634481164134, 0.8868329368181032]",-0.8108518,-0.72367513,0.009792759917852568,1730676786.715155,1730676805.2831788,23
0.7604591864600918,0.7368101007577829,"[0.6390553117247201, 0.8818630611954635]",-0.81330764,-0.6966825,0.009783738489865112,1730676806.8028774,1730676825.5348535,24
0.7803353205039721,0.7411626227324017,"[0.6647397622977165, 0.8959308787102278]",-0.829126,-0.7156084,0.009774716137503496,1730676827.4453363,1730676846.123323,25
0.7894160325242807,0.7459879637115896,"[0.6840863103158421, 0.8947457547327194]",-0.8282639,-0.7326996,0.009765692859724779,1730676847.696425,1730676866.2604582,26
0.7753259515169283,0.7489217624921235,"[0.6646826576429505, 0.885969245390906]",-0.83487594,-0.71053445,0.009756668655483776,1730676867.8095288,1730676886.4114337,27
0.7870173805868698,0.7527313243015982,"[0.6873704484234625, 0.886664312750277]",-0.84076405,-0.72774994,0.009747643523733043,1730676887.9621184,1730676906.479316,28
0.7805131986588643,0.7555095117373248,"[0.6777858614559404, 0.8832405358617881]",-0.84846675,-0.7207925,0.009738617463422878,1730676908.046228,1730676926.6362078,29
0.772742492465621,0.7572328098101545,"[0.6628701731421757, 0.8826148117890663]",-0.85078794,-0.70735514,0.009729590473501306,1730676928.2074301,1730676946.7945454,30
0.7747905143582945,0.7589885802649685,"[0.6622538679596454, 0.8873271607569437]",-0.8497191,-0.7057712,0.009720562552914069,1730676948.4554272,1730676967.0097845,31
0.7737326193177879,0.7604629841702504,"[0.6681393623732684, 0.8793258762623074]",-0.8417957,-0.70903885,0.009711533700604631,1730676968.6068172,1730676987.2682464,32
