timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-26T02:43:38,codecarbon,dcb18e58-7c3c-4534-9767-d982599660f9,130730.85717724683,5.3219432032494565,4.070915863447516e-05,42.5,170.96623233820677,45.0,1.543340859294514,10.793452812255339,1.6333945506563523,13.970188222206211,Germany,DEU,lower saxony,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.10.14,2.6.0,48,Intel(R) Xeon(R) Platinum 8470,1,1 x NVIDIA H100 PCIe,9.724,52.3959,120,machine,N,1.0
