mean_fg_dice,ema_fg_dice,dice_per_class_or_region,train_losses,val_losses,lrs,epoch_start_timestamps,epoch_end_timestamps,Epoch
0.0,0.0,[0.0],0.033633485,-0.06779274,0.01,1730730498.372907,1730730554.8936384,0
0.2555831761624536,0.025558317616245357,[0.2555831761624536],-0.12702346,-0.24763875,0.009990999549834914,1730730556.090953,1730730576.3184588,1
0.43315465925963553,0.06631795178058437,[0.43315465925963553],-0.26720282,-0.35831872,0.009981998198678612,1730730578.1900847,1730730598.7894492,2
0.47601777802791934,0.10728793440531786,[0.47601777802791934],-0.31904164,-0.3786921,0.009972995945537971,1730730600.078805,1730730620.7609553,3
0.410120531154239,0.13757119408020999,[0.410120531154239],-0.32754603,-0.33402362,0.00996399278941777,1730730622.68339,1730730643.463739,4
0.5112601931219851,0.1749400939843875,[0.5112601931219851],-0.35779822,-0.44835073,0.00995498872932069,1730730645.5183136,1730730666.2795842,5
0.46834577785627146,0.20428066237157588,[0.46834577785627146],-0.3748969,-0.3924655,0.009945983764247315,1730730668.2024505,1730730689.146005,6
0.4511252978112973,0.22896512591554802,[0.4511252978112973],-0.3927716,-0.36344457,0.009936977893196107,1730730691.1314049,1730730711.8888354,7
0.4455559381031046,0.25062420713430367,[0.4455559381031046],-0.36159292,-0.37557954,0.009927971115163414,1730730713.853826,1730730734.799808,8
0.5046734741755053,0.2760291338384238,[0.5046734741755053],-0.3751068,-0.4373591,0.009918963429143463,1730730737.6872175,1730730758.206997,9
0.44350406629706185,0.29277662708428764,[0.44350406629706185],-0.41698384,-0.37211505,0.009909954834128341,1730730760.0872664,1730730781.0172071,10
0.47574347863373717,0.3110733122392326,[0.47574347863373717],-0.41835093,-0.41543752,0.00990094532910801,1730730782.9391067,1730730803.8467722,11
0.48756592211166755,0.32872257322647613,[0.48756592211166755],-0.4038244,-0.40266812,0.00989193491307027,1730730805.7792108,1730730826.6135077,12
0.5253008531252936,0.34838040121635794,[0.5253008531252936],-0.42638123,-0.40162307,0.009882923585000784,1730730828.5435412,1730730849.4256463,13
0.610345628977191,0.37457692399244125,[0.610345628977191],-0.42722544,-0.54144114,0.00987391134388305,1730730851.3440523,1730730872.0596044,14
0.2878653845265825,0.3659057700458554,[0.2878653845265825],-0.43254274,-0.18304002,0.009864898188698403,1730730873.3460119,1730730894.1146514,15
0.4950221420338269,0.37881740724465257,[0.4950221420338269],-0.38174948,-0.39534366,0.009855884118426006,1730730895.4068816,1730730915.9859555,16
0.4647690149048262,0.3874125680106699,[0.4647690149048262],-0.42128,-0.38127542,0.00984686913204284,1730730917.34081,1730730938.137406,17
0.5190248596214012,0.4005737971717431,[0.5190248596214012],-0.40186962,-0.43856862,0.009837853228523706,1730730939.996515,1730730960.6660957,18
0.587049447723297,0.41922136222689843,[0.587049447723297],-0.45861316,-0.49252728,0.009828836406841207,1730730962.677107,1730730983.3024359,19
0.5250685648887283,0.42980608249308144,[0.5250685648887283],-0.46501684,-0.47386724,0.009819818665965752,1730730984.6580906,1730731005.1681132,20
0.6000472974313856,0.44683020398691187,[0.6000472974313856],-0.47797093,-0.5323128,0.00981080000486554,1730731006.5679212,1730731027.193711,21
0.578321712563089,0.4599793548445296,[0.578321712563089],-0.48518893,-0.4977102,0.009801780422506557,1730731028.457572,1730731049.407386,22
0.5228431732140653,0.4662657366814832,[0.5228431732140653],-0.4844613,-0.42302734,0.009792759917852568,1730731051.3001451,1730731071.9179559,23
0.5132579471309991,0.47096495772643476,[0.5132579471309991],-0.43799657,-0.4084975,0.009783738489865112,1730731073.247035,1730731094.023215,24
0.5977220538623137,0.48364066734002265,[0.5977220538623137],-0.4537633,-0.5224878,0.009774716137503496,1730731095.2995129,1730731116.066316,25
0.5757782147230495,0.49285442207832536,[0.5757782147230495],-0.47799355,-0.4927747,0.009765692859724779,1730731117.3393526,1730731138.304864,26
0.6047128639374788,0.5040402662642407,[0.6047128639374788],-0.48495644,-0.5153681,0.009756668655483776,1730731139.5922546,1730731160.4837806,27
0.5121425012353388,0.5048504897613505,[0.5121425012353388],-0.4684369,-0.41762424,0.009747643523733043,1730731162.424829,1730731183.366292,28
0.4721799304676124,0.5015834338319767,[0.4721799304676124],-0.49448517,-0.39862275,0.009738617463422878,1730731185.0421677,1730731205.854433,29
0.5078646260508927,0.5022115530538683,[0.5078646260508927],-0.49136028,-0.43313923,0.009729590473501306,1730731207.6219704,1730731228.4926696,30
0.5956765489111601,0.5115580526395975,[0.5956765489111601],-0.4655986,-0.502129,0.009720562552914069,1730731229.9652574,1730731250.840333,31
0.5599825312810621,0.516400500503744,[0.5599825312810621],-0.5154132,-0.45263562,0.009711533700604631,1730731252.1379955,1730731272.8636963,32
0.5812883574703073,0.5228892862004003,[0.5812883574703073],-0.51870966,-0.5123941,0.009702503915514164,1730731274.235687,1730731294.9863005,33
0.5728648724835368,0.527886844828714,[0.5728648724835368],-0.47328067,-0.50708175,0.009693473196581535,1730731296.3007958,1730731316.9982595,34
0.6137285029341528,0.5364710106392578,[0.6137285029341528],-0.5300186,-0.52235657,0.009684441542743309,1730731318.998341,1730731339.939701,35
0.669609003878728,0.5497848099632049,[0.669609003878728],-0.5334693,-0.59963465,0.009675408952933734,1730731341.941622,1730731363.0239406,36
0.5266440735612079,0.5474707363230052,[0.5266440735612079],-0.5238562,-0.3816509,0.009666375426084738,1730731365.0383859,1730731385.9474168,37
0.6174442564686468,0.5544680883375694,[0.6174442564686468],-0.48635787,-0.566592,0.009657340961125919,1730731386.9440553,1730731407.848323,38
