mean_fg_dice,ema_fg_dice,dice_per_class_or_region,train_losses,val_losses,lrs,epoch_start_timestamps,epoch_end_timestamps,Epoch
0.381395362687456,0.381395362687456,"[0.762790725374912, 0.0]",0.08675996,-0.041162428,0.01,1730669424.524102,1730669476.8786397,0
0.40302946232015613,0.383558772650726,"[0.8060589246403123, 0.0]",-0.039141804,-0.13428964,0.009990999549834914,1730669478.202954,1730669499.2433772,1
0.5332424149665472,0.3985271368823081,"[0.8123794076373774, 0.25410542229571714]",-0.14391634,-0.16595119,0.009981998198678612,1730669500.7904153,1730669523.4281008,2
0.5597321448360696,0.4146476376776843,"[0.7882337068808879, 0.3312305827912512]",-0.22397663,-0.1314934,0.009972995945537971,1730669525.1202261,1730669546.871116,3
0.48915851249224557,0.42209872515914043,"[0.7713912957505015, 0.20692572923398964]",-0.26910278,-0.119255915,0.00996399278941777,1730669548.4054852,1730669571.5820951,4
0.604027699034448,0.4402916225466712,"[0.8703675482003468, 0.33768784986854905]",-0.20486255,-0.2876013,0.00995498872932069,1730669573.1772842,1730669595.2385595,5
0.6297494016668848,0.45923740045869255,"[0.8894535284151218, 0.3700452749186476]",-0.23753263,-0.3321209,0.009945983764247315,1730669596.959832,1730669619.337441,6
0.6674201724279631,0.48005567765561963,"[0.8846395264376177, 0.45020081841830867]",-0.3129135,-0.3365157,0.009936977893196107,1730669621.1378295,1730669642.0492985,7
0.620362383971611,0.49408634828721876,"[0.9090818686098325, 0.3316428993333896]",-0.31482872,-0.37626326,0.009927971115163414,1730669643.665824,1730669665.0978014,8
0.721759544729383,0.5168536679314352,"[0.9217429919729838, 0.521776097485782]",-0.3610865,-0.4275956,0.009918963429143463,1730669666.673097,1730669689.789873,9
0.7286914864961171,0.5380374497879034,"[0.9153744816509198, 0.5420084913413146]",-0.3341782,-0.4188963,0.009909954834128341,1730669691.328974,1730669715.4096026,10
0.7362866254271542,0.5578623673518285,"[0.86955636265526, 0.6030168881990483]",-0.33534786,-0.3383771,0.00990094532910801,1730669716.847491,1730669740.928978,11
0.742781225515721,0.5763542531682178,"[0.9166083434905915, 0.5689541075408505]",-0.37009686,-0.41918784,0.00989193491307027,1730669742.5497859,1730669764.6440115,12
0.6866108164965695,0.587379909501053,"[0.9254036794785451, 0.44781795351459397]",-0.3467135,-0.40119213,0.009882923585000784,1730669767.0885992,1730669788.6682146,13
0.6906365530081233,0.5977055738517602,"[0.9098500756025935, 0.4714230304136531]",-0.3737893,-0.41491315,0.00987391134388305,1730669790.2410877,1730669811.6081045,14
0.7016273172777617,0.6080977481943604,"[0.9225165821836825, 0.48073805237184103]",-0.33212128,-0.43209454,0.009864898188698403,1730669813.126196,1730669835.0887978,15
0.6895933258682359,0.6162473059617479,"[0.9155583643220127, 0.4636282874144591]",-0.38577986,-0.4378668,0.009855884118426006,1730669836.607266,1730669859.700088,16
0.7312837973525115,0.6277509551008242,"[0.930346523577347, 0.5322210711276759]",-0.3813855,-0.459338,0.00984686913204284,1730669861.2436864,1730669885.1984632,17
0.7345573468640116,0.638431594277143,"[0.9163044777522982, 0.552810215975725]",-0.41852668,-0.44129115,0.009837853228523706,1730669886.8349683,1730669910.0820913,18
0.7153164859969073,0.6461200834491195,"[0.9211086758454556, 0.509524296148359]",-0.42943138,-0.42683488,0.009828836406841207,1730669911.863108,1730669934.3508308,19
0.777856107113925,0.6592936858156,"[0.9191223121586936, 0.6365899020691566]",-0.39051893,-0.44705307,0.009819818665965752,1730669936.102244,1730669958.6210127,20
0.7198389672046617,0.6653482139545062,"[0.9165586979061787, 0.5231192365031447]",-0.41442087,-0.43375942,0.00981080000486554,1730669960.3855472,1730669982.8568008,21
0.7455749660816999,0.6733708891672255,"[0.9417328041799814, 0.5494171279834186]",-0.41460553,-0.48519248,0.009801780422506557,1730669984.5405915,1730670007.6526668,22
0.8133166860005814,0.6873654688505612,"[0.9490376996300162, 0.6775956723711465]",-0.43503854,-0.4976888,0.009792759917852568,1730670009.4821053,1730670031.059718,23
0.8186668009429168,0.7004956020597967,"[0.9427255086071359, 0.6946080932786978]",-0.4046763,-0.510797,0.009783738489865112,1730670032.657654,1730670055.8537626,24
0.7537538599959062,0.7058214278534076,"[0.9024988994967287, 0.6050088204950836]",-0.38233453,-0.38884982,0.009774716137503496,1730670057.41967,1730670080.723719,25
0.8135345927466956,0.7165927443427365,"[0.9327822223093695, 0.6942869631840217]",-0.4266288,-0.48281652,0.009765692859724779,1730670082.4809294,1730670105.5455651,26
0.7654768891016189,0.7214811588186247,"[0.9260697568435249, 0.604884021359713]",-0.43196845,-0.46153545,0.009756668655483776,1730670107.38758,1730670130.3177655,27
0.8127637066305939,0.7306094135998217,"[0.9307514241200017, 0.6947759891411861]",-0.41105112,-0.49399278,0.009747643523733043,1730670132.0289261,1730670154.55185,28
0.7652811447026262,0.7340765867101021,"[0.9483336490486663, 0.582228640356586]",-0.4490144,-0.5188732,0.009738617463422878,1730670156.293173,1730670179.0150783,29
0.8264810014872002,0.743317028187812,"[0.9490457034348753, 0.7039162995395252]",-0.44942376,-0.5153296,0.009729590473501306,1730670180.7400925,1730670203.418132,30
0.8031625682689756,0.7493015821959284,"[0.9356909908598277, 0.6706341456781235]",-0.44842616,-0.55725265,0.009720562552914069,1730670205.155196,1730670227.3814862,31
0.8090357483884929,0.7552749988151848,"[0.9251958420569152, 0.6928756547200706]",-0.40664536,-0.49430764,0.009711533700604631,1730670229.1205304,1730670251.7312853,32
