mean_fg_dice,ema_fg_dice,dice_per_class_or_region,train_losses,val_losses,lrs,epoch_start_timestamps,epoch_end_timestamps,Epoch
0.0,0.0,"[0.0, 0.0]",0.11687992,0.041321527,0.01,1730696450.0016575,1730696500.8541572,0
0.0,0.0,"[0.0, 0.0]",0.0137171205,-0.016934091,0.009990999549834914,1730696502.4702473,1730696522.686226,1
0.20336835033286507,0.02033683503328651,"[0.40673670066573014, 0.0]",-0.05956156,-0.131059,0.009981998198678612,1730696523.7680693,1730696544.012626,2
0.2213395855479923,0.04043711008475709,"[0.4426791710959846, 0.0]",-0.11203203,-0.17381237,0.009972995945537971,1730696545.387518,1730696565.5107305,3
0.23657051430508833,0.06005045050679022,"[0.47314102861017665, 0.0]",-0.15363932,-0.21383522,0.00996399278941777,1730696566.791541,1730696587.2140567,4
0.24467900176127574,0.07851330563223877,"[0.4893580035225515, 0.0]",-0.17398173,-0.24131782,0.00995498872932069,1730696588.8052948,1730696609.076674,5
0.36163841649002576,0.10682581671801747,"[0.427511493242106, 0.2957653397379455]",-0.26025587,-0.2635012,0.009945983764247315,1730696610.5012536,1730696630.6505756,6
0.40956579300203155,0.13709981434641888,"[0.5404793498891726, 0.2786522361148906]",-0.25908592,-0.31004873,0.009936977893196107,1730696631.9514253,1730696652.207662,7
0.38938570484890733,0.16232840339666774,"[0.5159368246381166, 0.262834585059698]",-0.24721824,-0.26793316,0.009927971115163414,1730696654.2473125,1730696674.2908475,8
0.3844142938329904,0.18453699244030003,"[0.47138149192064205, 0.29744709574533884]",-0.28272218,-0.29271495,0.009918963429143463,1730696675.6764627,1730696695.6998725,9
0.4077759173500567,0.2068608849312757,"[0.5266250007170598, 0.2889268339830536]",-0.23866796,-0.29912153,0.009909954834128341,1730696696.983917,1730696717.166787,10
0.5039656640865928,0.2365713628468074,"[0.5869275202309061, 0.4210038079422796]",-0.31157348,-0.37970394,0.00990094532910801,1730696718.4636707,1730696738.6920002,11
0.4291604603817206,0.2558302726002987,"[0.556679909164873, 0.30164101159856826]",-0.30601498,-0.34141308,0.00989193491307027,1730696740.0261884,1730696760.3669252,12
0.47622684208901933,0.2778699295491708,"[0.5767316942691975, 0.37572198990884115]",-0.29450303,-0.3742403,0.009882923585000784,1730696761.6905088,1730696781.9932096,13
0.5126587184277872,0.3013488084370325,"[0.6132424937027399, 0.41207494315283455]",-0.32528794,-0.42592013,0.00987391134388305,1730696783.3217,1730696803.630558,14
0.4921283829938973,0.32042676589271896,"[0.6030725572032287, 0.3811842087845659]",-0.357532,-0.39629272,0.009864898188698403,1730696805.6334064,1730696826.4142802,15
0.5171324946938692,0.340097338772834,"[0.6344775789021272, 0.3997874104856113]",-0.3544538,-0.42674407,0.009855884118426006,1730696828.52016,1730696849.1829877,16
0.5316890393052257,0.3592565088260732,"[0.6290088359214047, 0.4343692426890468]",-0.3834119,-0.44426128,0.00984686913204284,1730696851.2182364,1730696871.772567,17
0.5197128010654454,0.37530213805001045,"[0.6107609477521928, 0.4286646543786979]",-0.37364918,-0.4189794,0.009837853228523706,1730696873.1496906,1730696893.7508087,18
0.4580851544635348,0.3835804396913629,"[0.57496085550723, 0.3412094534198396]",-0.37475166,-0.3803579,0.009828836406841207,1730696895.243452,1730696915.727721,19
0.4894037250508226,0.3941627682273089,"[0.608188932900533, 0.37061851720111216]",-0.36653623,-0.39830714,0.009819818665965752,1730696917.1202774,1730696937.5619245,20
0.47398818274512045,0.40214530967909007,"[0.6565775477404392, 0.29139881774980164]",-0.39645344,-0.39117485,0.00981080000486554,1730696939.0005095,1730696959.4683428,21
0.4918630878770356,0.41111708749888465,"[0.6358204853008962, 0.34790569045317493]",-0.39762932,-0.41245103,0.009801780422506557,1730696961.3791816,1730696981.7934616,22
0.5215650693019636,0.42216188567919255,"[0.6455124513774158, 0.3976176872265113]",-0.38068238,-0.43324226,0.009792759917852568,1730696983.127262,1730697003.2763417,23
0.5616756583942777,0.4361132629507011,"[0.6689372222788585, 0.45441409450969683]",-0.39906535,-0.4778866,0.009783738489865112,1730697004.5460238,1730697024.8918734,24
0.5089730254118119,0.4433992391968122,"[0.6827457233243149, 0.33520032749930884]",-0.4140186,-0.44616985,0.009774716137503496,1730697026.7768445,1730697047.1337855,25
0.568846761912112,0.4559439914683422,"[0.6894509998297506, 0.4482425239944735]",-0.43278682,-0.49487472,0.009765692859724779,1730697048.508818,1730697069.0078568,26
0.5183244061123177,0.46218203293273974,"[0.6587600923549067, 0.37788871986972866]",-0.41847852,-0.4407383,0.009756668655483776,1730697070.3130655,1730697090.8513603,27
0.5696309336699497,0.4729269230064607,"[0.6519454068675022, 0.4873164604723971]",-0.4349826,-0.46227756,0.009747643523733043,1730697092.2872903,1730697112.8943963,28
0.5870091666578405,0.48433514737159866,"[0.6933766887668945, 0.48064164454878644]",-0.44559985,-0.49287212,0.009738617463422878,1730697115.9572196,1730697136.6058717,29
0.534481337518677,0.4893497663863065,"[0.6320373594963218, 0.43692531554103214]",-0.4127694,-0.4460673,0.009729590473501306,1730697138.5423396,1730697158.926354,30
0.5878297454783792,0.49919776429551377,"[0.7007873598092175, 0.474872131147541]",-0.43857005,-0.50802064,0.009720562552914069,1730697160.859741,1730697181.248628,31
0.5899443658181837,0.5082724244477808,"[0.6819398544760651, 0.4979488771603022]",-0.4451657,-0.51184076,0.009711533700604631,1730697183.179528,1730697203.691212,32
0.5638134139821389,0.5138265234012166,"[0.7010755279685192, 0.4265512999957586]",-0.43981764,-0.45952642,0.009702503915514164,1730697205.0830956,1730697225.4036157,33
0.5784593278209093,0.5202898038431859,"[0.6737442439525514, 0.48317441168926706]",-0.41050574,-0.5152634,0.009693473196581535,1730697227.3586376,1730697247.7782488,34
0.577732638149556,0.526034087273823,"[0.721898030431301, 0.4335672458678109]",-0.44841284,-0.50383615,0.009684441542743309,1730697249.7411444,1730697270.2599263,35
0.5660996689316027,0.5300406454396009,"[0.700727049525905, 0.4314722883373002]",-0.46884766,-0.4700086,0.009675408952933734,1730697271.620482,1730697292.0833452,36
0.612998754857023,0.5383364563813432,"[0.7100932850578655, 0.5159042246561805]",-0.42366818,-0.5306588,0.009666375426084738,1730697294.0847538,1730697314.6683927,37
0.6003544486022068,0.5445382556034296,"[0.7018214181727586, 0.4988874790316551]",-0.4555017,-0.5129324,0.009657340961125919,1730697316.6584883,1730697337.1440215,38
0.5528620928113412,0.5453706393242208,"[0.6965826584595609, 0.4091415271631215]",-0.46033219,-0.4735618,0.009648305556984536,1730697338.5182495,1730697358.8151507,39
0.5948908571878883,0.5503226611105876,"[0.7207988251550277, 0.4689828892207488]",-0.455149,-0.50576967,0.009639269212585509,1730697360.1822212,1730697380.493588,40
0.5950471110243838,0.5547951061019671,"[0.718036200661785, 0.4720580213869826]",-0.47096246,-0.5164325,0.009630231926851402,1730697382.4814677,1730697402.9341989,41
0.6069480854714251,0.560010404038913,"[0.6964322769787077, 0.5174638939641425]",-0.48436406,-0.53394777,0.009621193698702417,1730697404.2339067,1730697424.82165,42
0.5997545260202608,0.5639848162370478,"[0.7168903197794053, 0.48261873226111635]",-0.48014128,-0.5288171,0.009612154527056398,1730697426.7235348,1730697447.096419,43
0.5495186144931169,0.5625381960626548,"[0.6867084198175875, 0.4123288091686464]",-0.47215044,-0.49681365,0.009603114410828804,1730697448.4313943,1730697468.839011,44
0.5723597963477419,0.5635203560911636,"[0.7084318773982948, 0.43628771529718896]",-0.4685152,-0.5011314,0.00959407334893272,1730697470.2546997,1730697490.5502589,45
0.5917850097104271,0.5663468214530899,"[0.7141835472056166, 0.4693864722152376]",-0.5004223,-0.5293903,0.009585031340278832,1730697491.4994154,1730697512.035551,46
0.58739461845523,0.568451601153304,"[0.6918165332759082, 0.48297270363455175]",-0.4993655,-0.5108412,0.009575988383775437,1730697513.4212637,1730697533.9683697,47
0.6148402246394193,0.5730904635019155,"[0.7136438412893924, 0.5160366079894464]",-0.47524524,-0.5475153,0.009566944478328421,1730697535.830074,1730697556.4033973,48
0.6188156950386507,0.577662986655589,"[0.7314096058899425, 0.506221784187359]",-0.48470885,-0.5590169,0.009557899622841258,1730697558.9212515,1730697579.471084,49
